age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,220,3,999,0,-1.8,92.843,-50,1.584,5099.1,yes
31,734,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
39,308,6,999,0,-1.7,94.027,-38.3,0.898,4991.6,yes
24,67,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
38,390,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
38,360,1,999,0,-1.8,93.075,-47.1,1.392,5099.1,yes
59,1397,3,999,1,-1.8,93.749,-34.6,0.642,5008.7,yes
69,355,3,999,0,-3.4,92.649,-30.1,0.716,5017.5,yes
77,348,1,999,0,-3.4,92.431,-26.9,0.743,5017.5,yes
42,130,1,999,0,1.1,93.994,-36.4,4.857,5191,no
29,232,1,999,1,-1.8,93.876,-40,0.672,5008.7,yes
25,157,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
44,1530,2,999,0,-1.8,92.843,-50,1.51,5099.1,yes
37,149,3,999,0,-3,92.713,-33,0.715,5023.5,yes
43,1192,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
46,145,1,999,0,1.1,93.994,-36.4,4.857,5191,no
39,333,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
30,882,1,999,0,1.4,94.465,-41.8,4.961,5228.1,yes
36,328,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,yes
40,73,1,999,0,-3.4,92.431,-26.9,0.724,5017.5,no
40,549,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
48,360,1,6,1,-1.8,93.876,-40,0.682,5008.7,yes
29,190,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
33,103,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
68,222,1,999,0,-1.1,94.601,-49.5,1,4963.6,yes
48,293,2,999,0,1.1,93.994,-36.4,4.855,5191,no
27,398,4,999,1,-2.9,92.201,-31.4,0.879,5076.2,yes
53,101,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
28,732,2,999,0,1.1,93.994,-36.4,4.856,5191,yes
47,320,3,999,0,1.4,93.444,-36.1,4.965,5228.1,no
35,654,2,999,0,-0.1,93.2,-42,4.12,5195.8,yes
26,212,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
33,483,3,999,0,1.1,93.994,-36.4,4.855,5191,yes
57,178,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
41,237,2,999,0,1.4,94.465,-41.8,4.866,5228.1,no
56,366,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,194,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,yes
27,43,2,999,0,1.1,93.994,-36.4,4.855,5191,no
56,232,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,yes
23,31,10,999,0,1.4,94.465,-41.8,4.959,5228.1,no
40,1259,6,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
34,168,3,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
52,155,2,4,1,-2.9,92.201,-31.4,0.883,5076.2,yes
42,207,1,999,0,1.1,93.994,-36.4,4.86,5191,no
61,949,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
36,137,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
40,803,1,999,0,1.1,93.994,-36.4,4.859,5191,yes
40,110,1,999,1,-0.1,93.2,-42,4.153,5195.8,no
57,164,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,no
54,19,13,999,0,1.4,93.444,-36.1,4.964,5228.1,no
33,224,2,999,1,-1.1,94.199,-37.5,0.879,4963.6,yes
48,211,1,999,0,1.1,93.994,-36.4,4.858,5191,no
48,126,3,999,0,-1.8,93.075,-47.1,1.365,5099.1,no
49,188,5,999,0,1.4,94.465,-41.8,4.864,5228.1,no
33,153,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
38,501,2,999,0,-0.1,93.2,-42,4.191,5195.8,no
35,304,1,999,2,-1.7,94.215,-40.3,0.896,4991.6,yes
55,74,2,999,0,1.1,93.994,-36.4,4.857,5191,no
37,614,3,3,2,-1.7,94.055,-39.8,0.754,4991.6,yes
55,307,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
27,266,2,999,1,-1.7,94.055,-39.8,0.748,4991.6,yes
32,149,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,yes
27,246,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
38,856,2,999,0,1.4,94.465,-41.8,4.947,5228.1,yes
39,253,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,no
31,152,4,999,0,1.4,93.918,-42.7,4.963,5228.1,no
42,591,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
24,209,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
59,237,3,999,0,-1.8,92.843,-50,1.51,5099.1,yes
39,389,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,no
32,57,4,999,0,1.4,93.918,-42.7,4.962,5228.1,no
33,373,1,999,0,-1.8,93.369,-34.8,0.653,5008.7,yes
24,74,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,no
42,192,1,999,0,1.1,93.994,-36.4,4.857,5191,no
33,134,1,999,0,1.1,93.994,-36.4,4.857,5191,no
34,686,1,999,0,-0.1,93.2,-42,4.12,5195.8,yes
48,110,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
57,277,2,6,2,-1.1,94.199,-37.5,0.883,4963.6,yes
31,214,4,999,0,-1.8,93.876,-40,0.695,5008.7,yes
42,123,1,999,0,1.1,93.994,-36.4,4.856,5191,no
42,344,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
30,162,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
29,968,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
44,112,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
36,501,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,yes
39,59,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
54,533,3,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
31,133,5,999,0,1.4,93.444,-36.1,4.968,5228.1,no
31,229,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
38,224,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
39,288,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
33,172,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
28,296,2,999,0,-1.8,92.843,-50,1.64,5099.1,yes
32,229,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
30,658,1,999,0,-1.8,93.369,-34.8,0.655,5008.7,yes
25,2203,2,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
29,489,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
37,322,2,999,0,1.1,93.994,-36.4,4.857,5191,no
54,464,1,999,0,1.1,93.994,-36.4,4.856,5191,no
61,173,3,9,2,-1.8,93.876,-40,0.699,5008.7,yes
51,237,1,6,4,-1.7,94.027,-38.3,0.903,4991.6,yes
70,76,2,999,0,-3.4,92.431,-26.9,0.737,5017.5,no
78,212,1,13,2,-1.7,94.215,-40.3,0.87,4991.6,yes
32,125,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,no
48,208,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,yes
32,181,1,999,0,1.4,93.918,-42.7,4.968,5228.1,no
39,614,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,yes
25,221,7,999,0,-2.9,92.963,-40.8,1.286,5076.2,yes
24,220,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
29,330,2,6,1,-1.1,94.601,-49.5,1.025,4963.6,yes
52,322,1,3,1,-2.9,92.963,-40.8,1.26,5076.2,yes
41,54,2,999,0,-0.1,93.2,-42,4.153,5195.8,no
34,42,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
29,443,7,999,1,-1.8,92.893,-46.2,1.281,5099.1,yes
27,6,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,no
44,41,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
41,545,2,999,0,-1.1,94.767,-50.8,1.039,4963.6,yes
40,331,1,999,0,1.4,94.465,-41.8,4.866,5228.1,no
25,139,3,999,0,1.1,93.994,-36.4,4.864,5191,no
57,513,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,yes
32,362,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
34,211,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,yes
51,116,3,999,0,-2.9,92.469,-33.6,0.921,5076.2,no
33,287,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
32,135,3,999,0,-1.8,92.893,-46.2,1.27,5099.1,no
56,457,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,yes
38,76,1,999,0,1.1,93.994,-36.4,4.856,5191,no
31,85,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
34,493,2,999,1,-0.1,93.2,-42,4.076,5195.8,yes
46,679,1,999,0,-3,92.713,-33,0.706,5023.5,yes
29,268,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no
29,292,1,6,1,-3.4,92.431,-26.9,0.73,5017.5,yes
25,700,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
38,430,1,999,0,1.4,94.465,-41.8,4.967,5228.1,no
37,153,1,999,0,1.1,93.994,-36.4,4.855,5191,no
48,18,7,999,0,1.4,93.918,-42.7,4.962,5228.1,no
31,291,2,999,0,-1.8,93.876,-40,0.692,5008.7,yes
26,687,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
37,812,2,999,0,1.4,93.918,-42.7,4.968,5228.1,yes
22,166,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
33,453,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
39,155,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
35,194,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
40,56,4,999,0,1.4,93.918,-42.7,4.96,5228.1,no
43,618,8,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
41,69,5,999,0,1.4,93.918,-42.7,4.963,5228.1,no
45,44,1,999,1,-1.8,92.893,-46.2,1.27,5099.1,no
37,447,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,no
38,170,4,6,1,-3,92.713,-33,0.71,5023.5,yes
44,218,2,999,0,1.1,93.994,-36.4,4.859,5191,no
29,1222,2,999,0,-0.1,93.2,-42,4.021,5195.8,yes
21,295,4,999,0,-2.9,92.963,-40.8,1.26,5076.2,no
32,78,3,999,0,1.4,93.444,-36.1,4.965,5228.1,no
29,467,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
43,239,1,999,0,-1.8,93.369,-34.8,0.651,5008.7,yes
39,100,5,999,0,1.4,93.918,-42.7,4.963,5228.1,no
33,820,4,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
32,316,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
31,207,5,999,1,-0.1,93.2,-42,4.076,5195.8,no
21,173,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
32,857,1,999,0,1.1,93.994,-36.4,4.858,5191,yes
35,652,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
28,562,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
53,920,2,999,0,1.1,93.994,-36.4,4.86,5191,yes
46,390,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,yes
39,333,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
42,962,4,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
52,174,2,3,1,-2.9,92.963,-40.8,1.268,5076.2,yes
24,154,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
41,367,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
36,215,1,999,1,-2.9,92.201,-31.4,0.881,5076.2,yes
35,899,1,999,0,1.1,93.994,-36.4,4.858,5191,no
26,163,2,3,1,-2.9,92.963,-40.8,1.262,5076.2,yes
30,542,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,yes
45,225,1,999,0,1.1,93.994,-36.4,4.855,5191,no
32,285,8,999,0,-1.8,92.843,-50,1.52,5099.1,yes
42,62,3,999,0,1.1,93.994,-36.4,4.857,5191,no
29,351,2,999,0,1.4,93.918,-42.7,4.957,5228.1,no
31,712,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
41,84,3,999,0,1.4,94.465,-41.8,4.961,5228.1,no
37,200,3,999,0,1.1,93.994,-36.4,4.855,5191,no
48,725,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,yes
45,575,9,999,0,-0.1,93.2,-42,4.12,5195.8,no
31,171,4,999,3,-1.8,93.369,-34.8,0.65,5008.7,yes
18,642,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,yes
32,579,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
41,677,1,999,0,1.1,93.994,-36.4,4.857,5191,no
32,18,28,999,0,1.1,93.994,-36.4,4.858,5191,no
48,192,3,999,0,1.4,93.444,-36.1,4.964,5228.1,no
34,167,2,999,0,-1.7,94.055,-39.8,0.761,4991.6,yes
48,705,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
30,186,3,3,1,-2.9,92.201,-31.4,0.821,5076.2,yes
58,248,1,999,0,-0.1,93.2,-42,4.406,5195.8,yes
61,651,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,yes
54,56,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
46,294,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,yes
56,370,2,999,0,-2.9,92.201,-31.4,0.859,5076.2,yes
31,16,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
46,149,1,999,0,1.1,93.994,-36.4,4.856,5191,no
38,290,2,999,0,1.1,93.994,-36.4,4.858,5191,no
36,127,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
58,178,1,999,0,-0.1,93.2,-42,4.076,5195.8,no
52,4199,3,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
37,148,1,999,2,-2.9,92.201,-31.4,0.859,5076.2,yes
30,131,3,999,1,-0.1,93.2,-42,4.12,5195.8,no
28,187,2,6,2,-1.7,94.027,-38.3,0.899,4991.6,yes
32,902,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
69,616,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
30,656,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
69,453,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
34,224,4,999,0,1.4,93.918,-42.7,4.96,5228.1,no
32,147,3,999,0,1.4,93.918,-42.7,4.958,5228.1,no
28,571,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
38,947,4,999,0,1.4,94.465,-41.8,4.865,5228.1,yes
47,295,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
37,168,1,999,0,1.4,94.465,-41.8,4.866,5228.1,no
39,514,5,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
32,394,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
34,172,1,999,0,1.1,93.994,-36.4,4.857,5191,no
37,45,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
35,556,4,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
32,223,1,999,0,1.1,93.994,-36.4,4.857,5191,no
27,128,1,3,1,-1.8,93.369,-34.8,0.637,5008.7,yes
30,718,1,999,0,-0.1,93.798,-40.4,5,5195.8,yes
33,780,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
51,359,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
64,159,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
33,686,4,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
30,1598,4,999,1,-1.8,92.893,-46.2,1.25,5099.1,yes
24,162,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
30,1153,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
33,375,1,999,1,-0.1,93.2,-42,4.12,5195.8,no
30,101,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
32,722,3,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
36,480,1,999,0,-3.4,92.431,-26.9,0.72,5017.5,yes
60,290,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,yes
32,240,2,999,0,-2.9,92.201,-31.4,0.854,5076.2,yes
45,260,1,999,0,1.1,93.994,-36.4,4.857,5191,no
46,94,1,999,0,1.1,93.994,-36.4,4.857,5191,no
37,74,1,999,1,-0.1,93.2,-42,4.191,5195.8,no
52,234,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
54,1855,1,999,0,-0.1,93.2,-42,4.153,5195.8,yes
26,610,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,yes
49,170,2,999,0,1.1,93.994,-36.4,4.859,5191,no
39,383,5,999,0,-1.8,92.893,-46.2,1.281,5099.1,no
36,1093,1,999,0,1.4,94.465,-41.8,4.96,5228.1,yes
48,470,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
28,120,3,999,0,-1.8,92.843,-50,1.811,5099.1,yes
56,196,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
29,185,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
26,479,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,yes
47,175,1,999,0,-2.9,92.469,-33.6,1.059,5076.2,yes
54,235,1,999,0,1.1,93.994,-36.4,4.864,5191,no
35,44,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
45,73,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
26,586,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
34,1221,2,999,1,-1.8,92.893,-46.2,1.344,5099.1,yes
35,109,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
34,461,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,yes
55,134,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
40,234,1,3,3,-1.8,93.876,-40,0.683,5008.7,yes
31,196,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
45,845,1,999,0,1.1,93.994,-36.4,4.856,5191,yes
30,155,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
46,55,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
37,65,1,999,0,1.1,93.994,-36.4,4.86,5191,no
26,114,2,999,0,1.4,93.918,-42.7,4.96,5228.1,no
50,53,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
30,35,10,999,0,1.4,93.444,-36.1,4.962,5228.1,no
52,163,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
36,295,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
34,526,1,999,0,1.4,93.444,-36.1,4.968,5228.1,yes
38,271,1,2,3,-1.7,94.055,-39.8,0.761,4991.6,yes
39,240,6,999,0,1.1,93.994,-36.4,4.857,5191,no
49,1214,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,yes
48,564,1,999,0,-0.1,93.2,-42,4.191,5195.8,yes
34,346,1,999,1,-1.7,94.215,-40.3,0.802,4991.6,yes
60,357,1,999,0,-3,92.713,-33,0.721,5023.5,yes
44,24,1,999,0,1.1,93.994,-36.4,4.859,5191,no
39,72,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,no
36,379,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
43,263,4,999,0,-1.8,93.749,-34.6,0.645,5008.7,yes
37,198,1,999,0,-1.7,94.055,-39.8,0.754,4991.6,yes
37,716,1,999,0,1.4,93.444,-36.1,4.962,5228.1,yes
80,654,2,999,0,-1.8,93.749,-34.6,0.642,5008.7,yes
27,347,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,yes
43,79,1,999,0,-3.4,92.379,-29.8,0.75,5017.5,no
60,767,7,999,0,1.4,93.444,-36.1,4.965,5228.1,no
39,282,1,999,0,-1.1,94.601,-49.5,0.972,4963.6,no
31,232,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
59,245,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,yes
36,533,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
37,481,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,yes
44,63,6,999,0,1.4,93.444,-36.1,4.965,5228.1,no
47,709,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,yes
48,294,2,2,1,-1.8,93.075,-47.1,1.365,5099.1,yes
53,371,2,999,0,1.1,93.994,-36.4,4.864,5191,no
32,590,3,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
47,219,1,999,0,1.1,93.994,-36.4,4.858,5191,no
29,528,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,no
36,1347,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,yes
32,853,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
35,1579,2,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
26,104,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
30,435,1,999,0,-1.8,93.075,-47.1,1.435,5099.1,yes
37,1311,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
27,68,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
57,367,2,999,0,1.4,94.465,-41.8,4.864,5228.1,no
30,275,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes
52,76,2,999,0,1.4,94.465,-41.8,4.865,5228.1,no
26,278,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no
46,1422,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
53,1468,3,999,0,-0.1,93.2,-42,4.12,5195.8,yes
67,186,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,yes
41,583,11,999,0,1.4,93.444,-36.1,4.962,5228.1,yes
28,125,3,999,0,1.1,93.994,-36.4,4.856,5191,no
29,346,4,999,1,-0.1,93.2,-42,4.021,5195.8,no
46,249,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,no
32,1063,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,yes
26,230,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,no
56,634,3,999,1,-1.7,94.027,-38.3,0.886,4991.6,yes
29,123,1,7,1,-3.4,92.649,-30.1,0.714,5017.5,yes
35,225,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,no
41,189,3,999,0,1.4,94.465,-41.8,4.967,5228.1,no
32,96,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
37,1663,1,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
48,268,1,3,3,-1.8,93.876,-40,0.668,5008.7,yes
35,194,1,3,2,-1.1,94.601,-49.5,0.985,4963.6,yes
48,1850,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
33,233,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,yes
46,148,2,999,0,1.4,94.465,-41.8,4.96,5228.1,no
47,28,13,999,0,1.4,93.444,-36.1,4.965,5228.1,no
23,218,3,6,2,-1.1,94.199,-37.5,0.879,4963.6,yes
46,1456,3,999,0,1.4,93.444,-36.1,4.967,5228.1,yes
33,201,1,6,2,-1.7,94.027,-38.3,0.899,4991.6,yes
32,184,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
30,1344,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
36,129,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no
37,277,1,18,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39,108,2,3,1,-3.4,92.379,-29.8,0.788,5017.5,yes
58,1045,1,999,0,1.1,93.994,-36.4,4.856,5191,yes
56,49,2,999,0,1.4,94.465,-41.8,4.967,5228.1,no
44,273,1,999,0,1.1,93.994,-36.4,4.856,5191,no
52,748,3,999,0,1.1,93.994,-36.4,4.857,5191,yes
30,188,1,999,0,1.1,93.994,-36.4,4.857,5191,no
31,160,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
63,479,1,999,0,-2.9,92.201,-31.4,0.838,5076.2,yes
23,290,1,3,1,-1.8,93.369,-34.8,0.649,5008.7,yes
26,367,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,yes
45,252,1,999,0,-2.9,92.469,-33.6,1.072,5076.2,yes
35,131,1,999,0,1.1,93.994,-36.4,4.857,5191,no
39,649,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
33,169,5,999,0,1.4,93.918,-42.7,4.957,5228.1,no
22,407,1,3,1,-1.7,94.055,-39.8,0.704,4991.6,yes
36,389,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
80,242,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,yes
42,111,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,276,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes
56,621,2,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
29,53,1,999,0,1.4,94.465,-41.8,4.866,5228.1,no
26,4,1,16,1,-1.1,94.601,-49.5,0.977,4963.6,no
25,256,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,yes
66,216,1,6,3,-1.1,94.601,-49.5,0.985,4963.6,yes
59,193,1,999,0,-1.8,93.876,-40,0.682,5008.7,yes
29,158,1,3,1,-3.4,92.649,-30.1,0.715,5017.5,yes
30,209,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
46,83,2,12,2,-1.1,94.601,-49.5,1.032,4963.6,no
33,257,1,999,0,-2.9,92.469,-33.6,1.044,5076.2,yes
54,106,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
31,136,2,999,0,1.1,93.994,-36.4,4.855,5191,no
39,214,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
36,260,1,999,0,-2.9,92.201,-31.4,0.869,5076.2,no
50,741,4,999,0,1.4,94.465,-41.8,4.96,5228.1,yes
33,168,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,167,1,999,1,-2.9,92.469,-33.6,1.029,5076.2,yes
58,308,1,6,1,-0.1,93.2,-42,4.076,5195.8,no
38,306,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
35,201,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
46,182,6,999,1,-2.9,92.201,-31.4,0.869,5076.2,yes
32,65,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
33,335,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
49,47,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
32,876,1,999,0,1.4,93.444,-36.1,4.968,5228.1,yes
24,263,1,999,1,-2.9,92.963,-40.8,1.262,5076.2,yes
37,75,3,999,0,1.4,94.465,-41.8,4.96,5228.1,no
55,952,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,yes
39,187,1,3,5,-1.7,94.055,-39.8,0.72,4991.6,yes
43,64,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
42,308,3,999,0,-1.8,92.893,-46.2,1.313,5099.1,yes
33,657,1,999,0,-1.8,93.075,-47.1,1.435,5099.1,yes
55,395,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
51,901,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
31,228,2,999,0,-1.8,92.843,-50,1.531,5099.1,yes
35,187,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
41,129,4,999,0,1.4,94.465,-41.8,4.864,5228.1,no
54,193,1,3,1,-1.8,92.893,-46.2,1.27,5099.1,yes
32,246,3,999,0,-3.4,92.379,-29.8,0.768,5017.5,no
33,700,4,3,4,-1.8,93.876,-40,0.684,5008.7,yes
19,396,2,6,3,-1.1,94.199,-37.5,0.876,4963.6,yes
38,317,6,999,0,1.4,93.918,-42.7,4.96,5228.1,no
48,279,1,999,2,-1.8,93.369,-34.8,0.646,5008.7,yes
33,278,8,999,0,-1.8,92.843,-50,1.548,5099.1,yes
